OBJECTID_12_13 *,Shape *,num,name,loc1,loc2,lat,long,EMD_CD,1월 합계,2월 합계,3월 합계,4월 합계,5월 합계,6월 합계
2022,Point,3603,삼성역 2번출구,강남구,영동대로606앞,37.508202,127.063965,11680106,105,85,187,227,213,159
2023,Point,3604,삼성중앙역 5번출구(하이마트앞),강남구,삼성동145-1,37.513111,127.053909,11680105,216,210,507,933,1136,941
2024,Point,3605,봉은사역6번출구(현대아이파크타워앞),강남구,삼성동160,37.513908,127.06073,11680105,50,55,87,175,331,315
2025,Point,3606,신사동주민센터 옆,강남구,압구정로 130,37.524227,127.02285,11680107,517,578,1609,3075,3453,2426
2026,Point,3609,언주초등학교 입구,강남구,남부순환로2641,37.485367,127.038498,11680118,445,374,734,1096,1407,1226
2027,Point,3610,윗반마을 입구,강남구,세곡동 97-3,37.465347,127.108803,11680111,194,188,363,704,881,751
2028,Point,3611,방죽마을 입구,강남구,율현동 264-5,37.471233,127.107216,11680113,204,149,277,383,500,458
2029,Point,3612,은곡마을,강남구,세곡동 548(도담공원~행복공원 사이),37.467262,127.098015,11680111,108,131,285,495,467,465
2030,Point,3614,은마아파트 입구 사거리(1),강남구,삼성로237(정성한줄 대치점 앞),37.498402,127.060936,11680106,159,151,272,467,687,551
2031,Point,3615,서울 논현동우체국 앞,강남구,학동로212,37.514462,127.0326,11680108,123,117,196,271,453,369
2032,Point,3616,역삼중학교 앞(체육관 방향),강남구,도곡로43길 10,37.495262,127.049507,11680101,140,125,286,638,725,647
2033,Point,3618,서울율현초교 삼거리,강남구,밤고개로 231,37.47364,127.107025,11680113,184,201,334,589,740,597
2034,Point,3620,청담역 11번 출구,강남구,학동로87길 7,37.519257,127.051598,11680104,152,140,324,562,682,662
2035,Point,3621,휘문고교 사거리,강남구,영동대로 319,37.502865,127.065941,11680106,179,232,439,724,873,921
2036,Point,3622,은마아파트입구 사거리(2),강남구,삼성로 312,37.499866,127.060501,11680106,132,146,320,572,816,696
2037,Point,3623,일원에코파크 앞(개포로 방면),강남구,개포로 670,37.495876,127.086502,11680114,235,296,379,469,599,745
2038,Point,3624,대모산입구역 7번 출구 앞,강남구,개포로 522(사진참고),37.490177,127.073059,11680103,148,167,297,428,444,443
2039,Point,3627,압구정나들목,강남구,압구정동 507,37.53075,127.041603,11680110,86,83,147,198,276,275
2040,Point,3628,역삼1동 주민센터,강남구,역삼로 7길 16,37.495003,127.032944,11680101,42,43,90,133,152,152
2041,Point,3629,청담사거리(신한오피스텔빌딩 앞),강남구,도산대로 510,37.524162,127.04895,11680104,139,113,173,251,336,250
2042,Point,3630,개포우성6차아파트 정문 앞,강남구,언주로 3,37.476856,127.055367,11680103,0,0,453,1095,1252,1053
2043,Point,3634,국악고교 앞 교차로,강남구,논현로 34,37.474022,127.048447,11650102,59,53,134,230,268,251
2044,Point,3636,삼성중앙역·플래티넘아파트 정류소,강남구,봉은사로 471,37.512642,127.051567,11680105,196,185,394,519,763,675
2045,Point,3637,세곡데이케어센터,강남구,헌릉로 590길 68,37.460724,127.102875,11680111,200,212,315,399,550,530
2046,Point,3638,신청담나들목,강남구,강변오솔길,37.527962,127.051628,11680104,242,250,430,657,788,689
2047,Point,3640,일원1동 주민센터 앞 사거리,강남구,강남구 일원동 645-13,37.490967,127.088364,11680114,753,707,1166,1681,2062,1985
2048,Point,3641,대청역,강남구,강남구 일원로 7,37.493706,127.079994,11680114,696,760,1403,2312,2955,2584
2049,Point,3642,LH강남힐스테이트아파트,강남구,자곡로3길 21,37.470928,127.089706,11680112,334,269,486,892,1215,1103
2050,Point,3643,더시그넘하우스 앞,강남구,자곡로 174-14,37.472679,127.10376,11680112,155,155,255,472,521,479
2051,Point,3644,상록수아파트,강남구,광평로10길 15,37.482761,127.080421,11680114,154,138,192,315,550,480
2052,Point,3646,선정릉역 4번 출구,강남구,강남구 봉은사로 326,37.509785,127.04277,11680101,184,154,282,423,589,408
2053,Point,3647,구룡역 1번 출구,강남구,개포동 175-3,37.486423,127.059319,11680103,929,851,1405,2344,3264,2940
2054,Point,3648,구룡역 4번 출구,강남구,개포동 156-17,37.486706,127.060501,11680103,342,366,548,972,1030,847
2055,Point,3649,구룡역 5번 출구,강남구,개포동 181-1,37.486076,127.059219,11680103,1392,1250,2018,3181,3749,3561
2056,Point,3651,개포동역 4번출구,강남구,"강남구 개포동 182-4
(개포동역 4번출구)",37.489296,127.06617,11680103,836,750,1228,2046,2950,2699
2057,Point,3652,한영외국어고등학교,강동구,서울 상동구 상일동 168,37.548836,127.156174,11740103,55,61,182,343,483,418
2058,Point,3653,강동리버스트4단지아파트 404동 앞,강동구,아리수로93가길 110(강일동 115),37.572014,127.171707,11740110,216,248,481,699,838,723
2059,Point,3654,강동리버스트4단지아파트 405동 앞,강동구,아리수로93가길 110(강일동 115),37.572018,127.172951,11740110,157,175,235,448,682,619
2060,Point,3655,둔촌신성미소지움아파트,강동구,명일로 102,37.527264,127.142334,11740106,228,175,340,547,737,714
2061,Point,3656,둔촌푸르지오아파트,강동구,명일로 172,37.534073,127.145004,11740106,277,255,410,696,934,736
2062,Point,3657,서울천호동우체국,강동구,강동구 구천면로 192,37.540741,127.125763,11740109,20,21,50,54,146,109
2063,Point,3658,프라이어팰리스아파트,강동구,강동구 고덕로 130,37.554688,127.139404,11740107,1297,1208,1987,3242,4039,3674
2064,Point,3659,명일초등학교 옆,강동구,강동구 고덕로38길 8,37.554646,127.142532,11740107,1250,1198,2033,3341,4399,4125
2065,Point,3661,명일동신동아아파트 앞,강동구,강동구 고덕로 240,37.554832,127.151733,11740102,189,152,299,465,558,506
2066,Point,3663,"암사정수센터교차로
(강동롯데캐슬퍼스트아파트)",강동구,"암사동 414-22
(강동롯데캐슬퍼스트아파트 107동 뒤편)",37.558456,127.144157,11740102,416,499,777,1415,2026,1851
2067,Point,3664,맥도날드 서울둔촌DT점 앞,강동구,양재대로 1382,37.529587,127.137032,11740106,500,476,918,1674,2216,1762
2068,Point,3665,고덕센트럴 아이파크상가 앞,강동구,고덕로80길 123,37.550583,127.16542,11740103,315,293,507,809,1293,1556
2069,Point,3668,성내삼성아파트,강동구,풍성로 136,37.531376,127.127075,11740108,183,180,380,717,980,774
2070,Point,3671,둔촌동역교차로,강동구,양재대로 1377,37.529205,127.136803,11740108,590,539,893,1458,1972,2013
2071,Point,3672,고덕중학교 후문,강동구,강동구 고덕동 692,37.560665,127.161285,11740102,140,189,295,510,699,539
2072,Point,3673,강동리버스트6단지,강동구,아리수로93가길 77,37.570953,127.171745,11740110,441,363,615,913,1570,1525
2073,Point,3674,강동리버스트7단지,강동구,아리수로93가길 70,37.57074,127.172157,11740110,142,170,246,485,765,815
2074,Point,3675,강동리버스트8단지,강동구,강일동 80번지 일대,37.571804,127.174469,11740110,225,207,352,679,914,868
2075,Point,3676,강동리엔파크9단지,강동구,강일동 475-2,37.557365,127.180138,11740103,105,102,168,426,664,694
2076,Point,3677,강동구음식물재활용센터,강동구,아리수로87가길 275,37.569538,127.1586,11740102,260,292,408,769,971,929
2077,Point,3680,강동역3번출구,강동구,강동구 성내동 192-8,37.535416,127.133095,11740108,0,0,0,0,0,258
2078,Point,3681,길동 마루빌딩,강동구,양재대로 1465,37.53677,127.139549,11740105,0,0,0,0,0,123
2079,Point,3682,길동 동호빌딩,강동구,양재대로 1522,37.541546,127.14148,11740105,162,131,235,398,528,412
2080,Point,3683,KT&G강동지사,강동구,양재대로 1544,37.543709,127.142281,11740105,414,385,696,1147,1396,1276
2081,Point,3684,고덕자이(105동 앞),강동구,강동구 상일로 55,37.553612,127.172035,11740103,310,308,487,933,1029,795
2082,Point,3685,강동리엔파크14단지(1401동 앞),강동구,강동구 상일동 25-1,37.552124,127.180641,11740103,103,106,174,346,430,360
2083,Point,3686,고덕 래미안 힐스테이트(101동),강동구,강동구 아리수로50길 50,37.558857,127.151489,11740102,308,355,591,991,1195,918
2084,Point,3687,신명초교입구 교차로,강동구,강동구 길동 95,37.540768,127.146881,11740105,383,453,586,1033,1379,1255
2085,Point,3688,상일동산(동아아파트앞 교차로),강동구,강동구 상일동 183-4,37.545818,127.166885,11740103,45,359,820,1470,2304,2014
2086,Point,3689,강일역 3번출구,강동구,강동구 강일동 469-9,37.557404,127.176537,11740103,894,710,1085,1610,2174,2043
2087,Point,3690,강일역 4번출구,강동구,강동구 강일동 736,37.557072,127.17514,11740103,1240,923,1369,1940,2475,2497
2088,Point,3691,둔촌역 2번출구,강동구,방이동 89-29,37.527229,127.136353,11740106,969,765,998,1557,1808,1474
2089,Point,3692,둔촌오륜역 1번 출구,강동구,강동구 강동대로 303,37.519604,127.13871,11740106,1063,889,1504,1852,2465,2250
2090,Point,3694,강동리엔파크 11단지,강동구,강동구 상일동 산2-1,37.554089,127.179626,11740103,774,684,1110,1859,2697,2368
2091,Point,3698,명일역 3번출구 옆,강동구,강동구 명일동 303-7,37.551426,127.144211,11740101,172,192,479,751,853,797
2092,Point,3699,상일파출소 옆,강동구,강동구 상일동 520-1,37.556553,127.165878,11740103,831,753,1041,1473,1793,1659
2093,Point,3703,신성교회 앞,강북구,서울 강북구 미아동 458-7도,37.617088,127.028099,11305101,426,406,582,1106,1409,1321
2094,Point,3707,드래곤타워 앞,강북구,서울 강북구 번동 386-16도,37.637135,127.03138,11305102,683,643,1092,1805,2549,2216
2095,Point,3711,월계2교 교차로,강북구,서울 강북구 번동 259도,37.624222,127.049217,11305102,166,175,327,514,669,642
2096,Point,3714,송천센트레빌,강북구,서울 강북구 미아동 461-4도,37.612209,127.024979,11305101,156,148,220,320,436,413
2097,Point,3718,번동 SK LPG 충전소,강북구,서울 강북구 번동 255도,37.628685,127.043907,11305102,348,331,556,990,1356,1224
2098,Point,3753,공항중학교 버스정류장,강서구,공항동9-12,37.561134,126.816101,11500108,997,895,1736,2962,3945,3458
2099,Point,3754,신방화역 8번출구,강서구,초원로16길3-9,37.567406,126.816215,11500109,299,246,425,648,842,705
2100,Point,3756,마곡힐스테이트 정문,강서구,마곡중앙3로74,37.564976,126.817406,11500105,1237,1067,1790,2759,3791,3586
2101,Point,3757,신방화역 6번출구,강서구,방화대로294,37.566929,126.816841,11500109,951,740,1250,1811,2173,2096
2102,Point,3758,서울남부출입국관리소,강서구,마곡동730-280,37.560593,126.820847,11500105,674,616,1084,1537,1820,1587
2103,Point,3759,이대서울병원,강서구,마곡동728-10,37.558632,126.835594,11500105,229,195,359,508,777,770
2104,Point,3760,발산역 8번 출구,강서구,마곡동727-1222,37.55846,126.836761,11500105,865,730,1336,2110,2969,2430
2105,Point,3761,나이아가라관광호텔,강서구,양천로743,37.54903,126.878365,11500101,1405,1156,2091,3384,5083,4736
2106,Point,3762,마곡9단지 907동앞,강서구,강서구 마곡동 730-868,37.560684,126.819183,11500105,77,84,119,146,232,182
2107,Point,3763,등촌태영아파트,강서구,양천로590,37.55603,126.864296,11500102,579,467,835,1555,2001,1832
2108,Point,3764,관문주유소(GS칼택스) 앞,강서구,강서구 공항대로 308,37.558029,126.841835,11500106,441,388,793,1365,1663,1597
2109,Point,3765,문소빌딩,강서구,화곡로229,37.545555,126.844498,11500103,754,751,1516,2980,3698,3199
2110,Point,3766,강서문화센터,강서구,화곡로215,37.544579,126.84378,11500103,936,810,1210,1868,2377,2353
2111,Point,3767,대원빌딩,강서구,화곡로228,37.545368,126.844704,11500103,436,454,694,1173,1797,1681
2112,Point,3769,증미역 2번출구,강서구,강서구 화곡로 347,37.557133,126.863144,11500104,188,186,510,1097,1215,1094
2113,Point,3770,남부순환로 205,강서구,남부순환로 205,37.547398,126.821411,11500106,452,480,1389,2512,3354,3027
2114,Point,3772,길성그랑프리텔아파트,강서구,방화대로319,37.569248,126.816505,11500109,780,819,1833,3580,4490,3507
2115,Point,3774,마곡9단지 910동 상가앞,강서구,강서구 마곡동 730-854,37.561085,126.816795,11500105,377,362,583,915,1290,1139
2116,Point,3775,가양오토갤러리,강서구,강서로74길58,37.566441,126.844307,11500104,346,396,680,1113,1401,1302
2117,Point,3776,김포공항교차로,강서구,방화동651-1,37.567535,126.805183,11500109,519,513,1412,2377,2834,2236
2118,Point,3778,김포공항입구 교차로,강서구,방화동621-6,37.561794,126.80793,11500109,365,411,625,873,1272,1219
2119,Point,3779,유광사여성병원,강서구,강서로191,37.54324,126.838631,11500103,874,775,1401,2149,2833,2636
2120,Point,3780,등촌서광아파트,강서구,공항대로45길68-6,37.557552,126.856255,11500102,221,159,383,608,823,720
2121,Point,3781,강서아동복지센터,강서구,금낭화로26가길 130,37.584583,126.810921,11500110,1850,1754,3073,4992,6644,6162
2122,Point,3782,겸재정선미술관,강서구,강서구 양천로47길 24 ,37.571289,126.837776,11500105,214,203,308,424,653,509
2123,Point,3783,마곡금호어울림아파트,강서구,강서구 양천로47길 90,37.5741,126.837112,11500105,232,363,493,626,798,846
2124,Point,3784,벽산아파트,강서구,양천로47길 112 ,37.575317,126.83667,11500105,60,60,127,210,334,472
2125,Point,3785,마곡14단지 1408동앞,강서구,강서구 마곡동 729-20,37.557373,126.823326,11500105,496,480,674,1163,1473,1391
2126,Point,3786,강서힐스테이트 상가 앞,강서구,강서구 강서로 242,37.546638,126.836578,11500103,147,177,319,544,608,499
2127,Point,3787,가양나들목,강서구,강서구 가양동 1456-6,37.573864,126.843475,11500104,143,146,185,329,547,420
2128,Point,3788,정곡나들목,강서구,강서구 방화동 57-5번지,37.584171,126.819328,11500109,297,271,359,496,711,724
2129,Point,3789,염창나들목,강서구,강서구 염창동 223-4번지,37.556805,126.871559,11500101,88,79,158,233,366,317
2130,Point,3792,화곡본동시장 입구,강서구,화곡로206,37.543827,126.843689,11500103,837,793,1255,1818,2477,2297
2131,Point,3793,더리브골드타워,강서구,양천로400-12,37.565571,126.846245,11500104,421,418,723,1167,1532,1256
2132,Point,3794,안양천합수부(현대3차아파트),강서구,강서구 염창동 222,37.552246,126.876488,11500101,208,220,347,607,820,784
2133,Point,3795,공항신성빌딩 앞,강서구,강서구 공항대로 49-2 ,37.56131,126.813072,11500108,577,563,932,1486,1977,1696
2134,Point,3796,송정역 3번출구 앞,강서구,강서구 공항대로 48,37.560963,126.812691,11500108,400,363,640,1149,1536,1306
2135,Point,3797,마곡수명산파크7단지 710동 앞,강서구,강서구 내발산동 755,37.548573,126.820763,11500106,333,398,645,1112,1248,1208
2136,Point,3798,그랜드아이파트아파트 앞,강서구,강서구 화곡로 347,37.555107,126.851547,11500103,400,440,671,1168,1614,1378
2137,Point,3799,국립항공박물관,강서구,국립항공박물관 경내,37.556885,126.809265,11500108,346,285,615,1104,1249,851
2138,Point,3801,이랜드글로벌R&D센터,강서구,강서구 마곡동 727-356,37.567192,126.834755,11500105,478,519,1116,1635,1930,1720
2139,Point,3802,관악구민체육센터,관악구,낙성대로3길37,37.472881,126.960037,11620101,361,323,571,844,1003,813
2140,Point,3803,남서울중학교,관악구,남부순환로1537,37.483131,126.921356,11620102,477,471,871,1190,1397,1220
2141,Point,3804,낙성대공원,관악구,낙성대로70 맞은편,37.471836,126.958618,11620101,685,657,1217,1922,2246,2101
2142,Point,3806,낙성대 교수아파트,관악구,낙성대로101 맞은편,37.46896,126.957657,11620101,852,768,1265,1792,1972,1852
2143,Point,3807,관악우체국 교차로,관악구,남부순환로1653,37.484974,126.934372,11620101,434,407,697,991,1276,1023
2144,Point,3810,신봉천주유소,관악구,남부순환로 1880,37.478882,126.95842,11620101,29,28,73,164,161,101
2145,Point,3811,신사로입구,관악구,관천로91,37.486752,126.922722,11620102,537,518,1010,1793,2300,1815
2146,Point,3812,KT관악지점,관악구,남부순환로1774,37.481632,126.947189,11620101,242,287,432,754,919,783
2147,Point,3813,낙성대역 5번출구,관악구,남부순환로1921,37.477528,126.962769,11620101,1240,1155,1920,2945,3711,3393
2148,Point,3814,난곡사거리 ,관악구,남부순환로1483,37.482048,126.915245,11620102,467,517,801,1262,1728,1587
2149,Point,3815,광일빌딩,관악구,남부순환로 2054,37.476398,126.976837,11620103,351,372,660,1192,1591,1600
2150,Point,3816,관악 GSfresh,관악구,서울 관악구 쑥고개로 111,37.479092,126.949417,11620101,85,123,195,296,339,303
2151,Point,3818,은천교회 앞,관악구,서울 관악구 신림동 458,37.488571,126.921387,11620102,211,219,402,620,837,691
2152,Point,3853,어린이대공원역 2번출구,광진구,광진구 능동 463-1,37.547649,127.074707,11215102,1154,1865,3411,5813,6193,4077
2153,Point,3860,건국대학교 정문 앞,광진구,광진구 광나루로 416,37.546513,127.075714,11215107,891,834,1251,1879,2475,2272
2154,Point,3863,동일로58길 입구,광진구,광진구 동일로 296,37.557755,127.072975,11215109,361,355,536,745,765,713
2155,Point,3864,광진소방서 앞,광진구,광진구 광나루로 486,37.545006,127.083374,11215103,581,556,881,1365,1855,1839
2156,Point,3865,이튼타워리버 2차,광진구,광진구 능동로 50,37.53521,127.069,11215105,456,465,609,887,1073,916
2157,Point,3868,자양한강도서관,광진구,광진구 뚝섬로52길 58,37.529163,127.077988,11215105,77,103,207,348,345,248
2158,Point,3873,동서울우편집중국 앞,광진구,광진구 자양로 80,37.53471,127.084473,11215105,63,80,161,251,308,260
2159,Point,3878,장로회신학대학교 주기철 기념관,광진구,광진구 광장로5길 25-1,37.549839,127.103027,11215104,194,167,347,726,843,748
2160,Point,3879,중랑천 뚝방길 산책로 입구,광진구,광진구 동일로 399,37.56628,127.077477,11215101,843,700,996,1691,2098,2107
2161,Point,3880,홍련봉 공원,광진구,광진구 천호대로 717-18,37.548969,127.093529,11215103,112,90,120,263,308,236
2162,Point,3881, 신자초교입구 교차로,광진구,광진구 뚝섬로 596,37.532986,127.07579,11215105,19,124,318,593,852,694
2163,Point,3882,자양2동 주민센터,광진구,광진구 자양로3가길 26,37.528793,127.084633,11215105,225,256,508,746,1073,953
2164,Point,3886,광진구 민방위교육센터,광진구,광진구 광나루로56길 8,37.539192,127.098015,11215103,251,404,716,1160,1839,1672
2165,Point,3902,항동지구5단지 501동 앞,구로구,서울 구로구 항동 140-2,37.478199,126.824875,11530112,0,0,62,210,368,322
2166,Point,3903,현대아파트 앞,구로구,서울 구로구 개봉동 412-43,37.49334,126.859177,11530107,0,0,0,0,53,219
2167,Point,3904,테크노마트 앞,구로구,서울 구로구 구로동 1-2,37.506241,126.891144,11530102,0,0,0,0,0,40
2168,Point,3905,희훈타워빌 앞,구로구,서울 구로구 구로동 50,37.501915,126.889244,11530102,321,288,649,1131,1387,1014
2169,Point,3906,천왕차량사업소 입구,구로구,서울 구로구 천왕동 63-5,37.476048,126.845016,11530111,218,196,330,508,620,603
2170,Point,3907,신도림7차e편한세상아파트 803동 앞,구로구,서울 구로구 신도림동 385-3,37.508625,126.883537,11530101,347,315,621,1170,1328,1213
2171,Point,3908,동선오피스텔 앞,구로구,서울 구로구 오류동 332-37,37.492672,126.841621,11530108,366,315,476,793,1065,980
2172,Point,3910,목양전원교회 앞 로터리(2),구로구,서울 구로구 항동 22-10,37.483891,126.822182,11530112,1052,934,1590,2501,3064,2728
2173,Point,3911,항동하버리안2단지아파트 후문,구로구,서울 구로구 항동 22-10,37.483376,126.822479,11530112,157,124,165,281,415,248
2174,Point,3912,삼호아파트 앞,구로구,서울 구로구 개봉동 204-20,37.493858,126.856468,11530107,274,242,356,490,361,538
2175,Point,3914,신도림쌍용플래티넘노블아파트 앞,구로구,서울 구로구 구로동 50-7,37.501263,126.891182,11530102,246,258,456,616,1059,763
2176,Point,3915,동선아파트 앞,구로구,서울 구로구 오류동 80-2,37.493828,126.839073,11530108,25,35,107,214,269,274
2177,Point,3917,성공회대학교,구로구,"서울 구로구 연동로 320
(항동, 성공회대학교)",37.48859,126.824783,11530108,24,23,13,83,151,87
2178,Point,3918,이좋은집오피스텔 앞,구로구,서울 구로구 오류동 44-1,37.494991,126.84185,11530108,91,76,114,141,356,287
2179,Point,3919,CGV구로 앞,구로구,서울 구로구 구로동 496-128,37.500965,126.88237,11530102,154,146,218,306,358,321
2180,Point,3920,개봉역2번출구 B,구로구,구로구 개봉동 416-99,37.495396,126.857636,11530107,86,70,176,330,416,369
2181,Point,3922,서울남부교정시설 앞,구로구,구로구 천왕동 272,37.477154,126.839859,11530111,118,237,469,837,1330,1336
2182,Point,3923,구로공구상가 앞,구로구,구로구 구로동 636-34,37.500755,126.877083,11530102,172,251,467,643,922,920
2183,Point,3956,대륭테크노타운21차 앞,금천구,범안로 1126(안양천 연결 엘리베이터),37.465576,126.887245,11545101,0,0,234,590,811,729
2184,Point,3958,"롯데캐슬2차 마을버스 정류장(18804)
 뒤편",금천구,시흥동 113-77 자전거도로 시작점 뒤,37.457397,126.893417,11545103,301,302,568,1055,1352,956
2185,Point,3959,시흥사거리(시흥동 994-3 앞),금천구,시흥동 1000-48 알레르망 가게 앞,37.454151,126.900452,11545103,240,198,459,1016,1410,1226
2186,Point,3963,에이스 하드웨어(시흥대로 396) 앞,금천구,독산동 1080-1 에이스하드웨어 정문 앞,37.468658,126.898262,11545102,232,188,414,799,1003,836
2187,Point,3966,독산역1번출구 옆(2),금천구,"독산동1081-4(독산역마을버스
정류장 뒤 자전거 거치대 옆)",37.467094,126.889206,11545102,303,304,537,849,1181,1051
2188,Point,3967,혜명양로원 담장 옆(2),금천구,금하로29길 36,37.45192,126.913757,11545103,1054,820,1360,1987,2440,2383
2189,Point,3968,독산동 현대홈타운 금천과선교 앞,금천구,독산동 산167-9,37.462223,126.891815,11545102,444,413,914,1453,1874,1668
2190,Point,3969,독산역 롯데캐슬 104동 앞,금천구,독산동 산167-9,37.462399,126.891754,11545102,409,389,809,1277,1363,1321
2191,Point,3970,시흥4동주민센터 앞,금천구,독산로36길 14,37.458942,126.90593,11545103,747,775,1229,2230,3020,2604
2192,Point,3971,순흥안씨묘 건너편,금천구,"시흥동 808-5,6",37.458382,126.908073,11545103,772,740,1287,2082,2697,2434
2193,Point,3972,산기슭공원 앞,금천구,시흥동 산 138-3,37.462723,126.907219,11545103,278,259,438,751,972,849
2194,Point,3973,독산2동주민센터 앞,금천구,독산로 179,37.462986,126.903709,11545102,360,365,903,1575,2062,1535
2195,Point,3974, 안천중학교,금천구,한내로69-44,37.459366,126.88678,11545102,923,849,1346,2250,2607,2171
2196,Point,3975,현대시티아울렛 가산,금천구,디지털로10길 9,37.477398,126.888779,11545101,448,368,703,1201,1558,1437
2197,Point,3977,말미사거리,금천구,"독산동 1008-1
작은 공원 공터",37.466396,126.897484,11545102,454,389,867,1422,1871,1405
2198,Point,3980,금천현대홈타운 후문 서부샛길,금천구,독산동 871-45,37.461395,126.890038,11545102,217,195,387,536,691,598
2199,Point,3983,금천구청역 1번 출구,금천구,금천구 시흥동 113-82,37.457035,126.894325,11545103,439,442,935,1501,1882,1614
2200,Point,3984,가산롯데아이티캐슬,금천구,금천구 가산디지털2로 98,37.476368,126.880837,11545101,475,477,916,1529,2054,1817
2201,Point,3985,디폴리스 지식산업센터,금천구,금천구 서부샛길 606,37.480175,126.876801,11545101,616,622,997,1822,2158,1946
2202,Point,4002,상계주공 14단지 상가 앞,노원구,"서울 노원구 상계동 626-1
(도로명) 서울 노원구 동일로 228길 23",37.669636,127.059708,11350105,95,102,172,275,327,257
2203,Point,4003,상계초교 입구 교차로 명주빌딩 앞,노원구,"상계동 372-16
(도로명) 서울 노원구 노원로 449",37.656803,127.066574,11350105,288,331,673,1143,1594,1322
2204,Point,4004,당고개입구오거리 당현천변,노원구,서울 노원구 중계동 140-46,37.662605,127.075577,11350106,492,467,1042,1907,2308,1877
2205,Point,4005,중계2차 한화꿈에그린 101동 인근,노원구,"서울 노원구 중계동 606
(도로명)서울 노원구 덕릉로83길 5",37.659557,127.075256,11350106,471,448,884,1447,1932,1566
2206,Point,4007,노원 을지대학교 병원,노원구,"서울 노원구 하계동 280-1
(도로명) 서울 노원구 한글비석로 68",37.636669,127.069694,11350104,707,612,950,1505,1776,1787
2207,Point,4008,하계 어린이 공원,노원구,서울 노원구 하계2동 273-3 ,37.632145,127.069824,11350104,1422,1187,2314,3695,4632,3697
2208,Point,4009,월계프라자,노원구,"서울 노원구 월계동 776
(도로명) 서울 노원구 초안산로5길 12 ",37.632843,127.052132,11350102,620,633,1080,1589,1733,1601
2209,Point,4011,월계 센트럴 아이파크,노원구,"서울 노원구 월계동 633-20 
(도로명) 서울 노원구 초안산로2라길 26",37.629173,127.056931,11350102,1330,1227,2241,3369,4603,4141
2210,Point,4013,중계 롯데마트,노원구,"서울 노원구 중계동 361 
(도로명) 서울 노원구 노원로 330",37.645844,127.070755,11350106,614,582,984,1619,1945,1647
2211,Point,4014,당고개역 3번 출구,노원구,"서울 노원구 상계동 111
(도로명) 서울 노원구 상계로 305 ",37.670303,127.078842,11350105,522,420,711,1196,1464,1518
2212,Point,4016,노원 마들스타디움,노원구,"서울 노원구 상계동 770-2
(도로명) 서울 노원구 덕릉로 450",37.645309,127.057442,11350105,387,291,538,686,800,703
2213,Point,4017,월계 청백1단지 아파트 정류장,노원구,"서울 노원구 월계동 774
(도로명) 서울 노원구 초안산로 89",37.635353,127.05217,11350102,305,359,620,936,1364,1149
2214,Point,4018,상계주공15단지 버스정류소,노원구,서울 노원구 상계동 650,37.667828,127.056839,11350105,183,165,319,489,631,704
2215,Point,4019,상계주공10단지 버스정류소,노원구,서울 노원구 상계동 694-1,37.662144,127.058197,11350105,887,734,1202,1813,2305,2141
2216,Point,4020,중계동 성모빌딩 앞 ,노원구,서울 노원구 한글비석로 263,37.651161,127.076592,11350106,709,682,1259,2213,2869,2530
2217,Point,4021,중계본동 입구,노원구,서울 노원구 중계로 90,37.64426,127.083313,11350106,353,399,686,1019,1376,1157
2218,Point,4023,월계역 1번 출구,노원구,월계동 263-6,37.634411,127.058868,11350102,155,162,352,550,644,507
2219,Point,4024,꿈의숲 SK뷰 아파트,노원구,서울시 노원구 월계로 42길97,37.620453,127.054451,11350102,720,673,1317,2033,2705,2342
2220,Point,4025,한천교 동편,노원구,서울 노원구 공릉동 547-1,37.625336,127.07019,11350103,360,358,569,1065,1379,1159
2221,Point,4026,상계주공1단지아파트,노원구,덕릉로459-21,37.647953,127.057938,11350105,96,110,239,361,419,500
2222,Point,4027,한내 행복발전소 옆,노원구,"서울 노원구 마들로3길 15
 (월계동)",37.627411,127.062141,11350102,40,48,82,143,256,162
2223,Point,4028,한일유앤아이아파트 105동 인근,노원구,노원구 상계동 197-38,37.653519,127.071304,11350105,129,148,336,640,754,555
2224,Point,4029,청소년수련관 후문,노원구,노원구 중계동 504-2,37.639664,127.060417,11350106,813,774,1751,3572,4695,3998
2225,Point,4031,청암예술학교 앞,노원구,서울 노원구 중계동 359-19,37.651535,127.073273,11350106,346,454,771,1196,1606,1450
2226,Point,4032,은행사거리 성모빌딩 앞,노원구,서울 노원구 한글비석로 268,37.651497,127.077042,11350106,375,387,484,1050,1185,1028
2227,Point,4033,"녹천 자동차운전 전문학원
 (녹천역 4번 출구)",노원구,서울 노원구 월계동 700-6,37.642929,127.051949,11350102,170,187,497,756,854,723
2228,Point,4034,상계근린공원 운동장 앞,노원구,서울 노원구 상계동 620,37.670998,127.050179,11350105,458,469,827,1410,1538,1321
2229,Point,4035,수락 행복발전소 앞,노원구,노원구 상계동 996-2,37.674492,127.059456,11350105,192,202,326,490,514,510
2230,Point,4036,하계역 6번출구,노원구,노원구 하계동 273-5,37.637939,127.067154,11350104,1025,989,1824,2967,4087,3609
2231,Point,4037,물넘이교,노원구,노원구 중계동 588-5,37.654083,127.071953,11350106,171,238,467,715,968,909
2232,Point,4039,서울시 북부여성발전센터,노원구,동일로207길 50,37.643044,127.062134,11350106,367,320,608,974,1264,998
2233,Point,4040,공릉로 26길,노원구,노원구 공릉동 656-6,37.619656,127.081467,11350103,905,886,1966,2925,3699,3291
